0,3.097490269782168
1,5.710235451340463
2,3.5745307352763187
3,3.589500572606191
4,2.9372800470484757
5,1.6991001978759293
6,1.3243340914603625
7,2.1146712749017205
8,0.6012498841774665
9,1.5790308819461534
