0,15.787738546863979
1,15.84752963085942
2,14.364581214975747
3,15.068640288354986
4,15.71924345456918
5,15.983044705679921
6,15.691779251306693
7,14.549074327736962
8,18.497899098503318
9,19.587671635866105
