0,3.480454544320029
1,6.177936278255262
2,3.869961222614175
3,3.928014514479649
4,3.272561044559705
5,1.926272530072289
6,1.4993801522749484
7,2.3737668592434784
8,0.6993287414235646
9,1.800356405617072
